# data of a hypothetical catchment, these values may not correspond to real-world data
date,pet,pcp,tmax,tmin,temp,Qobs
1983-07-06,4.563539614790971,1.21875,16.65625,8.09375,12.359375,13.143272727272725
1983-07-07,4.502262840988953,1.140625,18.34375,10.71875,14.859375,18.20421818181818
1983-07-08,4.485125555466741,0.09375,18.328125,9.71875,14.4765625,25.893818181818183
1983-07-09,6.109905497169262,0.0,19.640625,10.1875,15.46875,29.70458181818182
1983-07-10,5.994721010830055,0.0,21.359375,11.96875,17.03125,31.960145454545458
1983-07-11,6.996585011159985,0.0,18.65625,13.75,16.359375,33.83738181818182
1983-07-12,5.188106315308907,0.0,16.023438,11.5625,13.6875,36.27752727272727
1983-07-13,5.318442732963342,0.0,13.890625,8.8828125,11.40625,34.31781818181818
1983-07-14,2.3683735862286492,0.25,8.859375,5.25,7.59375,29.264727272727274
1983-07-15,2.259320596291717,9.296875,4.9765625,2.53125,3.90625,27.5472
1983-07-16,3.0664530986179233,2.5234375,4.84375,2.2734375,3.6171875,29.70458181818182
1983-07-17,3.0978024385484177,0.421875,9.96875,1.8125,6.0,24.300654545454545
1983-07-18,0.8967983048099282,5.671875,7.109375,0.0625,5.03125,23.526981818181817
1983-07-19,2.1397386330320898,4.9765625,1.3828125,-1.5,0.2265625,21.66021818181818
1983-07-20,3.135516799504939,0.703125,2.453125,-0.859375,0.7265625,16.922618181818184
1983-07-21,1.3375961103654415,0.390625,4.046875,-0.75,1.75,13.687854545454545
1983-07-22,1.201612911306969,0.2734375,8.9375,3.09375,6.5,12.096
1983-07-23,4.151549653535632,0.046875,14.21875,6.3828125,10.0625,14.81629090909091
1983-07-24,5.526953721625435,0.0,18.882812,3.921875,12.8125,20.585454545454546
1983-07-25,4.9236552384443275,0.0,19.773438,7.75,14.75,25.893818181818183
1983-07-26,3.9341204183604916,0.28125,18.828125,9.8828125,14.453125,31.500654545454545
1983-07-27,3.5863826074893623,1.203125,14.5625,8.71875,11.6875,29.264727272727274
1983-07-28,4.318563577038594,0.28125,8.71875,6.2265625,7.5234375,25.489309090909092
1983-07-29,0.47870157598704866,7.578125,7.84375,4.4765625,6.609375,23.146036363636362
1983-07-30,2.0242737905191,4.09375,7.296875,4.2265625,5.453125,25.489309090909092
1983-07-31,1.4372648376984205,2.6875,9.21875,4.15625,7.046875,23.526981818181817
1983-08-01,0.8390097536924155,48.40625,9.03125,7.5,8.3125,25.489309090909092
1983-08-02,0.8345894846558698,6.78125,7.046875,0.796875,5.3828125,31.960145454545458
1983-08-03,1.995754877593103,1.9375,5.84375,0.140625,3.4765625,24.69338181818182
1983-08-04,1.2121082309240283,1.6171875,8.3125,4.5,6.65625,23.146036363636362
1983-08-05,2.2736310697686184,0.078125,10.59375,4.8828125,7.609375,22.026763636363636
1983-08-06,4.551670779335827,0.0,14.78125,5.4375,10.53125,21.66021818181818
1983-08-07,4.950094370681777,0.0,16.859375,7.0,12.859375,22.769018181818183
1983-08-08,5.143683820341094,0.0,17.453125,10.40625,14.109375,28.398109090909095
1983-08-09,3.9584093930616486,0.0,14.7734375,8.78125,11.546875,29.70458181818182
1983-08-10,4.436063397422069,0.0,12.96875,7.4375,10.34375,26.712
1983-08-11,1.0648732112814394,0.671875,7.6875,6.1171875,7.0,24.69338181818182
1983-08-12,2.420345554022559,2.40625,8.921875,5.21875,7.078125,25.489309090909092
1983-08-13,3.397339122895545,0.0,7.15625,2.6875,5.0234375,24.300654545454545
1983-08-14,1.1517414697250379,1.0625,6.59375,1.90625,4.65625,20.94021818181818
1983-08-15,0.9785956251507935,22.546875,9.3125,4.84375,7.15625,23.146036363636362
1983-08-16,1.758453874750187,15.578125,6.40625,2.5625,5.203125,31.960145454545458
1983-08-17,2.415650564684241,1.34375,7.4765625,2.75,5.0,22.769018181818183
1983-08-18,2.6943603181719324,8.0234375,9.25,1.453125,5.71875,21.66021818181818
1983-08-19,3.3634460049202075,0.34375,12.8828125,6.0,9.328125,20.585454545454546
1983-08-20,3.645815021608703,0.0,17.078125,6.5,12.078125,22.395927272727274
1983-08-21,3.5783051031423647,0.0,17.328125,8.3125,13.3125,25.893818181818183
1983-08-22,2.105358704818583,9.21875,12.953125,8.53125,11.140625,31.04509090909091
1983-08-23,2.223878855000244,0.546875,11.5,6.84375,9.3125,31.04509090909091
1983-08-24,3.303722885445659,0.0,13.7734375,2.9375,9.0234375,25.088727272727272
1983-08-25,3.3117053866867003,0.0,12.171875,5.6171875,9.078125,21.66021818181818
1983-08-26,1.6290693270341037,0.0234375,12.328125,7.78125,9.8828125,24.300654545454545
1983-08-27,1.1998608315824226,0.328125,10.21875,3.453125,7.5,22.395927272727274
1983-08-28,2.4960089603467033,0.0234375,7.5625,2.3125,4.8828125,24.300654545454545
1983-08-29,1.1651112287116379,0.0625,7.28125,2.34375,4.8125,20.23461818181818
1983-08-30,0.44329436829576324,4.078125,7.9375,3.578125,5.640625,20.23461818181818
1983-08-31,0.5436540514234781,4.5625,9.8828125,4.9375,8.0234375,26.300945454545456
1983-09-01,2.8750273674152984,0.0,14.6171875,3.1171875,9.65625,27.5472
1983-09-02,2.233698461998648,5.90625,13.96875,8.390625,11.4765625,28.398109090909095
1983-09-03,1.3154702792535236,8.21875,12.71875,8.421875,11.1171875,33.36218181818182
1983-09-04,0.8800993967613391,4.46875,10.84375,5.890625,8.890625,33.36218181818182
1983-09-05,1.2488465347025952,2.390625,8.4765625,2.9765625,5.609375,30.147054545454544
1983-09-06,1.5650249314924563,1.4375,4.3125,1.15625,2.53125,24.69338181818182
1983-09-07,1.4271059978526537,0.34375,7.109375,1.21875,4.0234375,21.298909090909092
1983-09-08,1.8204785934384355,0.0,5.8828125,0.59375,3.03125,18.866618181818183
1983-09-09,1.1668344164931457,0.5234375,5.78125,-0.5,2.890625,15.400145454545454
1983-09-10,0.946037991784936,0.671875,7.96875,3.2265625,5.796875,13.964072727272727
1983-09-11,1.0461690970718154,1.40625,8.8828125,5.671875,7.1875,13.687854545454545
1983-09-12,1.5235299959091095,0.0234375,10.53125,4.828125,7.4375,13.143272727272725
1983-09-13,1.3849327123313384,3.328125,9.0234375,5.2734375,7.0234375,13.143272727272725
1983-09-14,1.6189309704928085,2.9375,8.609375,3.5,5.8828125,12.877527272727272
1983-09-15,1.4185160335114455,2.390625,7.921875,3.7265625,5.4765625,11.842036363636364
1983-09-16,0.978961085744605,11.109375,8.8828125,3.796875,6.25,12.613090909090909
1983-09-17,1.4335250364002254,1.390625,9.640625,4.421875,7.3828125,12.352581818181818
1983-09-18,1.386927781020385,5.171875,8.8125,3.5,5.90625,12.352581818181818
1983-09-19,1.3558291714966113,6.109375,7.1171875,1.46875,4.609375,14.528290909090911
1983-09-20,0.9106566998319251,16.328125,5.53125,0.9765625,4.2265625,18.20421818181818
1983-09-21,1.3627211435694042,2.828125,3.84375,-0.6171875,1.25,11.842036363636364
1983-09-22,1.233840999169859,1.25,2.578125,-2.03125,0.5234375,8.217163636363637
1983-09-23,0.9797689730312054,11.28125,3.75,1.046875,2.0234375,7.245818181818182
1983-09-24,0.8083105406362269,31.890625,4.546875,-2.5,1.75,13.687854545454545
1983-09-25,0.6145927379184644,4.328125,2.78125,-3.6171875,0.140625,8.626909090909091
1983-09-26,0.36956755859217627,8.1171875,5.7265625,3.03125,4.3828125,9.264436363636364
1983-09-27,0.20864905074266496,14.6171875,7.109375,-1.9765625,3.9375,19.8864
1983-09-28,1.1176744721832659,1.578125,-0.1171875,-3.3828125,-2.0234375,14.245527272727273
1983-09-29,1.348251792285392,0.0,-1.28125,-5.34375,-3.1875,8.836363636363636
1983-09-30,1.1023545493869022,0.0,-2.40625,-8.796875,-5.671875,7.061236363636364
1983-10-01,0.9034113012518203,0.0,3.28125,-8.578125,-1.109375,6.008727272727273
1983-10-02,0.7254614484166498,2.2734375,3.546875,1.7265625,2.7734375,5.364654545454545
1983-10-03,0.4052481080902459,11.3125,6.390625,3.421875,5.203125,6.1776
1983-10-04,0.4536112433611704,20.5625,8.09375,5.140625,6.6171875,11.101090909090908
1983-10-05,0.4869396822626456,19.140625,7.3125,4.3828125,6.2265625,23.146036363636362
1983-10-06,0.9639457035168072,0.890625,2.671875,-2.2734375,0.8125,13.687854545454545
1983-10-07,0.17729200598018208,2.921875,2.0625,-3.609375,-0.171875,9.70429090909091
1983-10-08,0.7673229238702701,1.3828125,0.75,-1.59375,-0.34375,8.016872727272727
1983-10-09,0.7612141393237868,1.0625,1.03125,-7.046875,-1.8125,6.877963636363636
1983-10-10,0.39157457182053956,4.2734375,0.890625,-6.5625,-1.328125,6.1776
1983-10-11,0.8764642596727661,0.9375,1.046875,-0.90625,-0.109375,5.843781818181819
1983-10-12,0.6327246012943653,1.828125,0.71875,-2.078125,-0.671875,5.364654545454545
1983-10-13,0.1414302621721738,10.453125,6.078125,-0.75,2.578125,5.210181818181818
1983-10-14,0.806818287776313,8.171875,4.296875,0.203125,2.1875,6.1776
1983-10-15,0.8221606848283486,2.59375,5.203125,0.71875,3.0234375,6.347781818181818
1983-10-16,0.24427220609096217,17.578125,5.71875,1.140625,3.953125,10.860218181818182
1983-10-17,0.7898302322251749,3.421875,1.640625,0.109375,1.046875,8.217163636363637
1983-10-18,0.7947525339837929,10.390625,0.59375,-1.0,-0.3828125,5.058327272727273
1983-10-19,0.32371390393834554,8.703125,0.8828125,-3.96875,-1.203125,4.340945454545454
1983-10-20,0.5334920147319352,2.46875,-1.4765625,-3.75,-2.828125,3.6890181818181818
1983-10-21,0.5732621321163122,1.1875,-1.0,-3.140625,-1.75,3.1012363636363642
1983-10-22,0.36232246400936025,2.84375,2.2265625,-0.46875,1.28125,3.329018181818182
1983-10-23,0.22808313912805728,16.21875,3.1875,-2.546875,0.9375,4.909090909090909
1983-10-24,0.48765926580901997,4.453125,-4.15625,-7.21875,-6.46875,4.072581818181818
1983-10-25,-0.09381251750795673,20.75,1.75,-6.59375,-2.078125,2.9912727272727273
1983-10-26,0.12877866669326138,33.328125,4.9375,2.359375,4.140625,6.521890909090909
1983-10-27,0.2517352838305973,22.171875,3.546875,-3.3828125,0.453125,15.400145454545454
1983-10-28,0.29877154383752047,1.578125,-3.2265625,-8.578125,-5.90625,6.347781818181818
1983-10-29,0.022429746394011837,12.75,0.40625,-7.390625,-3.109375,3.5672727272727274
1983-10-30,0.38305803838944225,23.28125,2.28125,0.421875,1.5234375,4.340945454545454
1983-10-31,0.4767586740272116,8.5625,1.859375,-0.578125,0.796875,5.364654545454545
1983-11-01,0.22270985495628395,35.671875,2.546875,-1.078125,0.921875,4.072581818181818
1983-11-02,0.3794388049345503,10.03125,-0.703125,-3.0625,-1.6875,2.9912727272727273
1983-11-03,-0.05906833539341717,8.140625,2.3828125,-3.5625,-0.2265625,2.194036363636364
1983-11-04,0.312709168169179,0.25,0.15625,-3.7734375,-2.03125,1.8510545454545455
1983-11-05,0.13372891844808393,16.578125,1.109375,-3.890625,-0.78125,1.7712
1983-11-06,0.21317706751595797,30.21875,3.25,1.03125,2.296875,2.573672727272727
1983-11-07,0.21821158796532147,1.46875,6.078125,2.7265625,4.640625,3.814690909090909
1983-11-08,0.34432265654504085,6.1171875,5.71875,3.03125,4.3828125,4.619781818181818
1983-11-09,0.14520828725234497,6.109375,2.7265625,0.1875,1.84375,4.619781818181818
1983-11-10,0.4094119938287546,0.0,-0.9375,-3.4375,-2.40625,2.573672727272727
1983-11-11,0.26381605886279813,0.0,-3.53125,-8.0,-5.46875,1.6926545454545454
1983-11-12,0.06292129169086524,1.28125,-2.953125,-7.578125,-4.203125,1.3339636363636362
1983-11-13,0.24670644836077718,0.6171875,-3.65625,-6.0625,-4.78125,1.1428363636363637
1983-11-14,-0.013756078402772834,4.65625,-0.1171875,-4.890625,-2.5234375,1.082618181818182
1983-11-15,0.2529517429339806,0.328125,-1.6171875,-4.3125,-2.8828125,1.0250181818181818
1983-11-16,0.09168987789340723,0.0,-3.71875,-7.640625,-5.0234375,0.9150545454545453
1983-11-17,0.13504336479833776,0.0,-4.953125,-8.7265625,-6.640625,0.8626909090909091
1983-11-18,0.10081327624761328,1.546875,-1.65625,-4.03125,-2.96875,0.8129454545454545
1983-11-19,0.0593879749974173,24.1875,0.65625,-3.0234375,-0.9765625,0.8129454545454545
1983-11-20,0.14617305286643636,9.578125,-2.8125,-8.359375,-4.7265625,0.8626909090909091
1983-11-21,0.2902214022208655,2.890625,-8.59375,-10.3125,-9.078125,0.8129454545454545
1983-11-22,0.13869784009926525,2.34375,-8.421875,-10.75,-9.5625,0.7645090909090909
1983-11-23,0.02561021525377196,2.609375,-7.90625,-11.890625,-9.9375,0.7173818181818182
1983-11-24,-0.0859267675668325,8.15625,-0.5,-6.6875,-2.75,0.7173818181818182
1983-11-25,0.21537818747391246,11.453125,0.796875,-0.71875,-0.078125,0.6728727272727273
1983-11-26,0.052203019854567795,3.25,1.59375,-0.859375,0.90625,0.6728727272727273
1983-11-27,0.0550744019311839,0.0,-2.796875,-9.3125,-5.53125,0.6728727272727273
1983-11-28,0.08461776569313181,0.40625,-9.453125,-13.109375,-10.953125,0.6296727272727273
1983-11-29,-0.002409040650145952,2.96875,-7.546875,-12.28125,-9.359375,0.6296727272727273
1983-11-30,0.14384207670555813,0.0,-13.296875,-14.921875,-14.03125,0.5890909090909091
1983-12-01,-0.05159524408465532,0.7734375,-4.65625,-11.6171875,-7.546875,0.548509090909091
1983-12-02,0.02724012360253251,2.78125,-0.9765625,-3.78125,-2.03125,0.548509090909091
1983-12-03,-0.012171088494621687,5.109375,2.2265625,-1.15625,0.78125,0.548509090909091
1983-12-04,0.009594354632667987,12.5625,2.09375,-0.8125,0.28125,0.6296727272727273
1983-12-05,-0.08555160098388469,6.96875,1.46875,-3.921875,-0.28125,0.8129454545454545
1983-12-06,0.13838273433580062,1.6171875,-4.4375,-6.8125,-5.390625,0.8626909090909091
1983-12-07,0.08544682496091593,1.421875,-4.96875,-7.3828125,-6.21875,0.7645090909090909
1983-12-08,-0.0615957243533649,7.921875,-0.15625,-4.3828125,-1.4765625,0.6728727272727273
1983-12-09,-0.14985758468433225,3.328125,-1.328125,-14.3828125,-8.1171875,0.5890909090909091
1983-12-10,-0.04800303106691693,0.359375,-13.09375,-18.023438,-14.8125,0.548509090909091
1983-12-11,-0.0037176966477568928,0.546875,-14.359375,-17.9375,-16.117188,0.5105454545454545
1983-12-12,-0.1256685730485446,2.7734375,-8.2265625,-15.828125,-11.46875,0.5105454545454545
1983-12-13,0.02619380019339232,2.1875,-4.4765625,-8.296875,-6.9375,0.4738909090909091
1983-12-14,0.03689496495280589,3.5625,1.46875,-3.59375,-0.203125,0.5890909090909091
1983-12-15,0.1463881458515071,1.546875,0.65625,-2.296875,-0.90625,1.7712
1983-12-16,0.16453781206552787,0.3125,-0.84375,-3.171875,-1.8125,1.5434181818181818
1983-12-17,-0.08761369231459798,0.0,-3.34375,-11.1875,-8.1875,1.0250181818181818
1983-12-18,0.2181316160336201,0.0,-12.0625,-14.890625,-13.5625,0.7173818181818182
1983-12-19,0.19272454730273414,0.0,-11.5625,-14.578125,-13.0,0.5890909090909091
1983-12-20,0.08723682999937021,0.671875,-7.2265625,-11.78125,-8.9765625,0.5105454545454545
1983-12-21,0.1061234104412737,1.671875,-5.5234375,-8.53125,-6.828125,0.4738909090909091
1983-12-22,0.1674151515938002,0.921875,-4.453125,-6.4765625,-5.421875,0.43985454545454544
1983-12-23,-0.03021044656477373,3.171875,-3.8828125,-9.21875,-6.59375,0.4071272727272727
1983-12-24,-0.036239227761140455,3.921875,-4.53125,-9.5625,-6.546875,0.4071272727272727
1983-12-25,0.12300481215031908,1.5,-6.453125,-10.203125,-7.78125,0.3757090909090908
1983-12-26,0.10436276368091117,0.640625,-4.65625,-7.5625,-5.8828125,0.3456
1983-12-27,-0.054307020546635276,24.421875,0.1875,-3.921875,-1.5,0.3757090909090908
1983-12-28,0.2631934035885177,17.296875,-0.703125,-3.203125,-2.1875,0.3757090909090908
1983-12-29,0.0908279069596446,7.0625,0.03125,-2.828125,-1.578125,0.4071272727272727
1983-12-30,0.08952828293454079,13.046875,-0.3125,-5.6875,-3.328125,0.3757090909090908
1983-12-31,-0.14291292020763843,41.75,1.03125,-5.859375,-2.1171875,0.4071272727272727
1984-01-01,0.1901041063357164,20.84375,-1.7265625,-5.1171875,-4.296875,0.5105454545454545
1984-01-02,0.18533583114885432,8.5234375,-5.53125,-7.1875,-5.921875,0.5105454545454545
1984-01-03,0.13227811704936143,6.859375,-4.59375,-6.953125,-5.59375,0.4738909090909091
1984-01-04,0.14567088178285398,5.421875,-5.203125,-7.0625,-6.0,0.43985454545454544
1984-01-05,0.1307219268274546,4.2265625,-5.203125,-7.109375,-6.2265625,0.4071272727272727
1984-01-06,0.12166335704906017,6.25,-5.0234375,-7.171875,-5.921875,0.3757090909090908
1984-01-07,0.11967088529800453,1.5234375,-5.703125,-8.171875,-6.640625,0.3456
1984-01-08,0.007794473786269185,0.03125,-8.046875,-13.7734375,-9.8125,0.3168
1984-01-09,0.09135654393129863,0.3828125,-11.4765625,-16.296875,-14.609375,0.2893090909090909
1984-01-10,-0.12520363467844714,10.921875,-1.109375,-10.046875,-5.078125,0.26443636363636364
1984-01-11,0.013565098938708886,10.890625,-0.7265625,-6.90625,-3.96875,0.3757090909090908
1984-01-12,0.14283793703054803,6.3828125,-2.609375,-6.828125,-5.0625,0.4071272727272727
1984-01-13,0.21397838265128258,6.8125,-5.21875,-7.390625,-5.9765625,0.3757090909090908
1984-01-14,0.12181959854465604,5.8828125,-6.34375,-9.890625,-7.703125,0.3456
1984-01-15,0.01979008285531629,2.1875,-9.2265625,-13.109375,-10.6875,0.3168
1984-01-16,-0.09043122803160948,1.2734375,-7.25,-14.4765625,-10.390625,0.2893090909090909
1984-01-17,0.1763981178107827,0.0,-8.6171875,-12.828125,-10.65625,0.26443636363636364
1984-01-18,-0.06295366255631712,1.0625,-8.78125,-16.046875,-11.796875,0.26443636363636364
1984-01-19,0.02320908239407643,1.75,-12.7734375,-18.15625,-14.96875,0.23956363636363637
1984-01-20,0.09252396944588405,0.0625,-15.390625,-19.65625,-17.609375,0.23956363636363637
1984-01-21,0.20651704225456916,0.0,-16.109375,-20.40625,-18.296875,0.23956363636363637
1984-01-22,0.23214260838433223,0.0,-16.53125,-20.53125,-18.0625,0.23956363636363637
1984-01-23,0.04655722012317629,0.0,-17.273438,-24.703125,-19.84375,0.2173090909090909
1984-01-24,0.11475163154276918,0.0,-22.21875,-25.640625,-24.046875,0.2173090909090909
1984-01-25,0.1817336825304172,0.0,-22.0,-24.671875,-23.34375,0.2173090909090909
1984-01-26,0.16030360205266167,0.0,-21.617188,-23.53125,-22.5625,0.2173090909090909
1984-01-27,0.1355193785345454,0.0,-12.21875,-18.882812,-14.546875,0.19505454545454545
1984-01-28,0.25623456985927096,0.0,-12.171875,-14.2734375,-13.21875,0.19505454545454545
1984-01-29,0.21947648089422683,0.0,-8.0,-11.703125,-9.7265625,0.19505454545454545
1984-01-30,0.3526748809762358,0.25,-6.78125,-8.296875,-7.65625,0.19505454545454545
1984-01-31,0.3173840753472839,0.0,-4.796875,-7.1875,-6.09375,0.19505454545454545
1984-02-01,0.381866943648942,0.03125,-3.90625,-5.8125,-4.7265625,0.19505454545454545
1984-02-02,0.3437915337327933,0.09375,-3.671875,-6.7265625,-5.0625,0.1754181818181818
1984-02-03,0.43551719928921706,0.203125,-4.296875,-6.4375,-5.140625,0.1754181818181818
1984-02-04,0.2859612861367514,1.890625,-5.296875,-8.40625,-6.578125,0.1754181818181818
1984-02-05,0.3893735502757664,13.078125,-4.4375,-5.890625,-5.21875,0.19505454545454545
1984-02-06,0.29087473376840556,5.1875,-3.78125,-7.15625,-5.0234375,0.2173090909090909
1984-02-07,0.10069213734501914,0.0,-7.09375,-13.546875,-10.2734375,0.2173090909090909
1984-02-08,0.23111440729065963,0.0,-11.8125,-15.2265625,-13.296875,0.19505454545454545
1984-02-09,0.24461657846800966,0.859375,-6.84375,-10.921875,-8.0234375,0.1754181818181818
1984-02-10,0.042281446507988436,7.078125,-1.7734375,-6.921875,-3.8125,0.19505454545454545
1984-02-11,0.29514879668619864,0.953125,-0.4765625,-4.171875,-2.0,0.1754181818181818
1984-02-12,0.19737404892168117,0.140625,0.4375,-5.59375,-1.8125,0.1754181818181818
1984-02-13,0.5531826061327528,0.0,-3.2265625,-6.03125,-4.671875,0.1754181818181818
1984-02-14,0.30008833166126453,0.15625,-2.7734375,-6.390625,-3.828125,0.1570909090909091
1984-02-15,0.39289548296286236,0.0,-4.2265625,-9.28125,-6.6875,0.1570909090909091
1984-02-16,0.49164290907601543,0.0,-4.921875,-9.8828125,-7.0625,0.1570909090909091
1984-02-17,0.3346065896960677,1.359375,-6.453125,-10.96875,-8.53125,0.1570909090909091
1984-02-18,0.3710160687084848,1.921875,-2.96875,-8.65625,-5.3125,0.1754181818181818
1984-02-19,0.46540882522622784,0.0,-7.15625,-13.078125,-9.40625,0.1570909090909091
1984-02-20,0.487674563271945,0.0,-10.2265625,-14.140625,-12.453125,0.1570909090909091
1984-02-21,0.4428363944173956,0.0,-8.453125,-14.1875,-10.3828125,0.1570909090909091
1984-02-22,0.4181516031740875,0.0,-7.9765625,-13.890625,-9.7265625,0.1570909090909091
1984-02-23,0.4658892108955674,0.0,-10.578125,-15.609375,-13.21875,0.13876363636363637
1984-02-24,0.04809744880895567,3.4375,-5.921875,-15.09375,-8.59375,0.13876363636363637
1984-02-25,0.5623769910736638,0.3828125,-2.640625,-5.890625,-4.3828125,0.13876363636363637
1984-02-26,0.3307322449473965,0.0,-1.203125,-6.96875,-3.78125,0.13876363636363637
1984-02-27,0.5379475387935597,0.3828125,-4.4765625,-8.640625,-6.3125,0.13876363636363637
1984-02-28,0.516269227077752,1.5234375,-1.25,-4.609375,-2.71875,0.13876363636363637
1984-02-29,0.5539430388738201,4.890625,-1.2734375,-7.75,-4.859375,0.13876363636363637
1984-03-01,0.674298513164424,2.53125,-8.2734375,-10.3828125,-9.34375,0.13876363636363637
1984-03-02,0.5999248992641891,0.0625,-7.8125,-12.390625,-9.703125,0.1570909090909091
1984-03-03,0.7800666529596866,0.0,-7.7734375,-13.2734375,-10.5234375,0.13876363636363637
1984-03-04,0.26123666931331013,3.9765625,-3.65625,-11.96875,-6.671875,0.13876363636363637
1984-03-05,1.0122909785450083,8.84375,-3.6875,-5.046875,-4.4375,0.13876363636363637
1984-03-06,0.5786900019026389,18.117188,-1.5234375,-6.890625,-3.5234375,0.1570909090909091
1984-03-07,0.9755683656750003,4.03125,-5.703125,-8.53125,-6.578125,0.1570909090909091
1984-03-08,0.9641552099528986,0.59375,-5.90625,-9.21875,-7.65625,0.13876363636363637
1984-03-09,0.9240484546915577,0.9375,-2.3828125,-5.9375,-4.09375,0.13876363636363637
1984-03-10,0.9075639922043164,3.328125,-2.59375,-8.3125,-5.8828125,0.13876363636363637
1984-03-11,1.202266423442495,0.109375,-6.203125,-7.859375,-7.03125,0.13876363636363637
1984-03-12,0.9567073464761058,0.0,-5.3125,-11.4765625,-8.09375,0.12305454545454546
1984-03-13,0.9811893475873399,0.0,-4.421875,-11.40625,-8.3828125,0.12305454545454546
1984-03-14,1.2543713440992936,0.0,-2.703125,-10.8125,-7.203125,0.12305454545454546
1984-03-15,1.0282480569897854,0.0,-5.5234375,-11.75,-8.90625,0.12305454545454546
1984-03-16,0.9668305617694037,0.0,-6.0,-14.703125,-10.8125,0.10865454545454545
1984-03-17,1.0937607488981955,0.0,-4.3125,-14.2734375,-9.7265625,0.10865454545454545
1984-03-18,0.8665072616504971,0.0,-7.65625,-15.46875,-10.640625,0.10865454545454545
1984-03-19,0.9019009332169612,0.0,-7.90625,-15.0234375,-10.7265625,0.10865454545454545
1984-03-20,0.9458719263088504,0.0,-6.5234375,-16.328125,-12.5234375,0.10865454545454545
1984-03-21,1.070838724025427,0.0,-6.0234375,-15.28125,-10.8828125,0.10865454545454545
1984-03-22,1.1499559551655663,0.0,-4.578125,-13.0625,-9.71875,0.10865454545454545
1984-03-23,1.060190764845885,0.0,-7.0,-14.109375,-10.6171875,0.10865454545454545
1984-03-24,1.0082475845393004,0.0,-9.09375,-14.671875,-12.171875,0.10865454545454545
1984-03-25,0.9656708405216491,0.03125,-8.5234375,-14.0625,-10.6875,0.10865454545454545
1984-03-26,1.0153370960560555,0.0234375,-6.859375,-11.796875,-9.4375,0.10865454545454545
1984-03-27,1.226054418546251,0.0,-6.28125,-14.546875,-10.421875,0.10865454545454545
1984-03-28,1.183031728921831,0.171875,-5.59375,-13.890625,-9.78125,0.10865454545454545
1984-03-29,0.966526393943681,1.40625,-4.453125,-10.796875,-7.2265625,0.10865454545454545
1984-03-30,1.0628324511436888,1.59375,-5.25,-8.5,-6.9375,0.10865454545454545
1984-03-31,1.5374054070746763,0.0,-5.9375,-11.1171875,-8.296875,0.10865454545454545
1984-04-01,1.4817714364105767,0.0,-2.71875,-10.359375,-6.328125,0.10865454545454545
1984-04-02,1.8793827541606067,0.0,-2.328125,-8.203125,-5.3125,0.10865454545454545
1984-04-03,1.5205405872011593,0.0,-3.0,-9.3125,-5.859375,0.12305454545454546
1984-04-04,1.3761471715358533,0.5234375,-1.890625,-5.671875,-3.4375,0.13876363636363637
1984-04-05,1.8975725111630837,0.0234375,1.4765625,-2.859375,-0.0625,0.13876363636363637
1984-04-06,1.7624290422010143,0.0,2.921875,0.078125,1.6171875,0.1570909090909091
1984-04-07,1.951544574886353,0.40625,3.53125,-0.65625,1.453125,0.2173090909090909
1984-04-08,2.289282812481711,0.296875,3.390625,-0.3828125,1.7265625,0.3168
1984-04-09,2.030280451767952,0.0625,3.59375,-0.7734375,1.609375,0.4738909090909091
1984-04-10,2.0363940878506064,0.09375,1.703125,-0.59375,0.703125,0.6296727272727273
1984-04-11,1.3945675235589665,2.921875,0.15625,-2.578125,-0.953125,0.7173818181818182
1984-04-12,2.30131703237737,1.296875,-1.828125,-4.359375,-2.796875,0.7173818181818182
1984-04-13,1.852213899399326,11.796875,-0.2734375,-2.140625,-1.171875,0.6296727272727273
1984-04-14,1.294239483591962,21.59375,1.578125,-0.9765625,0.21875,0.6728727272727273
1984-04-15,2.38649062194198,5.21875,1.421875,-4.5625,-1.203125,1.0250181818181818
1984-04-16,2.422330606334536,0.578125,-3.03125,-5.09375,-3.7265625,1.0250181818181818
1984-04-17,2.0120702361269904,0.890625,-3.859375,-6.03125,-4.796875,0.7645090909090909
1984-04-18,2.733503598850983,0.15625,-1.90625,-6.28125,-4.171875,0.6296727272727273
1984-04-19,1.0789968365830276,1.78125,1.15625,-5.65625,-1.140625,0.5890909090909091
1984-04-20,2.81482044192981,0.4375,2.390625,-0.828125,1.0625,0.548509090909091
1984-04-21,1.079702947403607,1.203125,2.828125,-0.9375,1.671875,0.8129454545454545
1984-04-22,2.3342380836179935,0.640625,0.3125,-1.640625,-0.5,1.6926545454545454
1984-04-23,2.185803980652417,0.0234375,0.84375,-1.640625,-0.15625,1.616727272727273
1984-04-24,3.189755381817136,0.0,4.46875,-0.65625,2.03125,1.471418181818182
1984-04-25,3.3464301098688036,0.0,4.8125,0.109375,2.609375,1.616727272727273
1984-04-26,3.712691252328957,0.0,6.9375,0.71875,3.546875,2.194036363636364
1984-04-27,3.6827638346683105,0.0,7.859375,-0.8125,3.3125,2.9912727272727273
1984-04-28,4.032556998450549,0.0,7.640625,1.359375,4.5234375,3.4468363636363635
1984-04-29,3.7545875405077767,0.0,7.890625,-1.2734375,3.3125,3.6890181818181818
1984-04-30,3.762786374032223,0.0,9.171875,-1.5625,3.890625,3.5672727272727274
1984-05-01,3.522403133684785,0.46875,7.7265625,0.59375,4.40625,3.5672727272727274
